 ENTRY        THICPI           THIEX          USCPI
 1978:08  50.100000000000 19.900000000000 50.439000000000
 1978:09  50.200000000000 20.000000000000 50.821500000000
 1978:10  50.800000000000 19.450000000000 51.229500000000
 1978:11  50.900000000000 20.100000000000 51.510000000000
 1978:12  50.600000000000 20.150000000000 51.739500000000
 1979:01  50.700000000000 20.250000000000 52.198500000000
 1979:02  51.100000000000 20.100000000000 52.810500000000
 1979:03  51.500000000000 20.750000000000 53.320500000000
 1979:04  52.100000000000 21.700000000000 53.932500000000
 1979:05  52.800000000000 21.150000000000 54.595500000000
 1979:06  53.200000000000 20.550000000000 55.233000000000
 1979:07  54.700000000000 20.250000000000 55.819500000000
 1979:08  55.500000000000 20.500000000000 56.380500000000
 1979:09  56.700000000000 20.850000000000 56.967000000000
 1979:10  57.700000000000 20.550000000000 57.477000000000
 1979:11  57.900000000000 20.350000000000 58.012500000000
 1979:12  58.200000000000 19.650000000000 58.624500000000
 1980:01  59.700000000000 19.800000000000 59.466000000000
 1980:02  61.400000000000 20.350000000000 60.282000000000
 1980:03  62.400000000000 20.100000000000 61.149000000000
 1980:04  63.400000000000 19.850000000000 61.837500000000
 1980:05  65.700000000000 19.650000000000 62.449500000000
 1980:06  65.900000000000 19.750000000000 63.138000000000
 1980:07  65.500000000000 20.450000000000 63.189000000000
 1980:08  66.400000000000 20.000000000000 63.597000000000
 1980:09  66.500000000000 20.750000000000 64.183500000000
 1980:10  67.400000000000 20.300000000000 64.744500000000
 1980:11  68.300000000000 19.650000000000 65.331000000000
 1980:12  67.700000000000 19.600000000000 65.892000000000
 1981:01  69.100000000000 20.600000000000 66.427500000000
 1981:02  69.900000000000 20.750000000000 67.116000000000
 1981:03  71.900000000000 20.000000000000 67.600500000000
 1981:04  72.700000000000 21.000000000000 68.034000000000
 1981:05  73.200000000000 21.600000000000 68.595000000000
 1981:06  73.600000000000 21.400000000000 69.181500000000
 1981:07  73.500000000000 23.000000000000 69.972000000000
 1981:08  73.800000000000 22.300000000000 70.507500000000
 1981:09  74.600000000000 23.100000000000 71.221500000000
 1981:10  75.200000000000 22.700000000000 71.374500000000
 1981:11  75.600000000000 22.300000000000 71.578500000000
 1981:12  76.000000000000 22.850000000000 71.782500000000
 1982:01  75.800000000000 23.000000000000 72.037500000000
 1982:02  76.200000000000 22.900000000000 72.267000000000
 1982:03  76.600000000000 23.000000000000 72.190500000000
 1982:04  76.400000000000 23.250000000000 72.496500000000
 1982:05  77.100000000000 22.950000000000 73.210500000000
 1982:06  77.300000000000 23.600000000000 74.103000000000
 1982:07  77.000000000000 23.100000000000 74.511000000000
 1982:08  76.800000000000 22.700000000000 74.664000000000
 1982:09  77.700000000000 22.800000000000 74.791500000000
 1982:10  78.000000000000 23.300000000000 74.995500000000
 1982:11  78.600000000000 22.300000000000 74.868000000000
 1982:12  78.000000000000 21.900000000000 74.562000000000
 1983:01  77.500000000000 22.600000000000 74.740500000000
 1983:02  78.100000000000 22.400000000000 74.766000000000
 1983:03  78.300000000000 22.700000000000 74.817000000000
 1983:04  79.000000000000 23.350000000000 75.352500000000
 1983:05  80.000000000000 23.700000000000 75.760500000000
 1983:06  80.200000000000 22.500000000000 76.015500000000
 1983:07  80.300000000000 22.500000000000 76.321500000000
 1983:08  80.900000000000 22.800000000000 76.576500000000
 1983:09  81.400000000000 25.000000000000 76.959000000000
 1983:10  81.500000000000 23.000000000000 77.163000000000
 1983:11  81.800000000000 23.850000000000 77.290500000000
 1983:12  81.000000000000 23.500000000000 77.392500000000
 1984:01  80.500000000000 22.950000000000 77.826000000000
 1984:02  80.400000000000 22.700000000000 78.183000000000
 1984:03  80.300000000000 22.500000000000 78.361500000000
 1984:04  80.900000000000 22.950000000000 78.744000000000
 1984:05  81.200000000000 23.000000000000 78.973500000000
 1984:06  80.700000000000 22.500000000000 79.228500000000
 1984:07  80.600000000000 22.400000000000 79.483500000000
 1984:08  80.700000000000 22.750000000000 79.815000000000
 1984:09  80.800000000000 22.900000000000 80.197500000000
 1984:10  81.000000000000 23.100000000000 80.401500000000
 1984:11  80.500000000000 26.000000000000 80.401500000000
 1984:12  80.700000000000 25.750000000000 80.452500000000
 1985:01  80.900000000000 26.000000000000 80.605500000000
 1985:02  81.700000000000 27.500000000000 80.937000000000
 1985:03  82.000000000000 24.400000000000 81.294000000000
 1985:04  82.100000000000 28.250000000000 81.625500000000
 1985:05  82.700000000000 26.450000000000 81.931500000000
 1985:06  82.800000000000 26.050000000000 82.186500000000
 1985:07  82.700000000000 23.700000000000 82.314000000000
 1985:08  83.000000000000 24.500000000000 82.492500000000
 1985:09  83.400000000000 21.900000000000 82.747500000000
 1985:10  83.800000000000 22.250000000000 83.002500000000
 1985:11  83.500000000000 23.850000000000 83.283000000000
 1985:12  83.400000000000 25.950000000000 83.487000000000
 1986:01  83.200000000000 26.200000000000 83.742000000000
 1986:02  83.200000000000 24.750000000000 83.512500000000
 1986:03  83.700000000000 25.500000000000 83.130000000000
 1986:04  83.800000000000 24.700000000000 82.951500000000
 1986:05  84.200000000000 25.750000000000 83.206500000000
 1986:06  84.100000000000 25.000000000000 83.614500000000
 1986:07  84.100000000000 24.850000000000 83.640000000000
 1986:08  84.400000000000 24.600000000000 83.793000000000
 1986:09  84.700000000000 25.250000000000 84.201000000000
 1986:10  85.000000000000 26.300000000000 84.277500000000
 1986:11  84.900000000000 26.000000000000 84.354000000000
 1986:12  84.800000000000 25.500000000000 84.430500000000
 1987:01  84.900000000000 27.500000000000 84.940500000000
 1987:02  84.800000000000 27.000000000000 85.272000000000
 1987:03  84.900000000000 27.250000000000 85.654500000000
 1987:04  85.300000000000 26.500000000000 86.113500000000
 1987:05  85.700000000000 25.500000000000 86.368500000000
 1987:06  86.200000000000 26.000000000000 86.725500000000
 1987:07  86.300000000000 25.750000000000 86.904000000000
 1987:08  86.800000000000 26.100000000000 87.388500000000
 1987:09  87.300000000000 26.350000000000 87.822000000000
 1987:10  87.100000000000 26.200000000000 88.051500000000
 1987:11  87.900000000000 26.000000000000 88.179000000000
 1987:12  87.900000000000 25.900000000000 88.153500000000
 1988:01  87.600000000000 25.800000000000 88.408500000000
